Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Total_Length,Length_Anomaly,Biomass,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,4.25,error,2,5,Thalassoma quinquevittatum,Labridae,7,50,0,     12.58,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,4.25,error,2,5,Thalassoma quinquevittatum,Labridae,3,70,0,     15.29,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,4.25,error,2,5,Thalassoma quinquevittatum,Labridae,2,80,0,     15.41,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,4.25,error,2,5,Zebrasoma scopas,Acanthuridae,4,130,0,    251.2,Primary Consumer,Concealed Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Caracanthus maculatus,Scorpaenidae,1,35,0,      0.94,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Cirripectes variolosus,Blenniidae,1,50,0,      2.07,Primary Consumer,Herbivore/Detritivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Nemateleotris magnifica,Gobiidae,1,90,1,     11.61,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Neocirrhites armatus,Cirrhitidae,2,40,0,      1.73,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Neocirrhites armatus,Cirrhitidae,3,50,0,      5.37,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,2,40,0,      1.73,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,2,50,0,      3.58,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,3,60,0,      9.74,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,2,70,0,     10.75,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,1,80,0,      8.31,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,40,0,      2.36,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,4.25,error,3,1,Pseudocheilinus tetrataenia,Labridae,1,40,0,      0.88,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Acanthurus nigrofuscus,Acanthuridae,1,60,0,      4.12,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Acanthurus nigrofuscus,Acanthuridae,3,80,0,     29.52,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Acanthurus nigrofuscus,Acanthuridae,15,100,0,    290.1,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Acanthurus nigros,Acanthuridae,42,100,0,    860.0,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Acanthurus triostegus,Acanthuridae,15,150,0,   1230.0,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Anampses caeruleopunctatus,Labridae,1,150,0,     43.5,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Balistapus undulatus,Balistidae,1,90,0,      9.85,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Centropyge bispinosa,Pomacanthidae,3,60,0,     22.54,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Centropyge flavissima,Pomacanthidae,4,40,0,     10.61,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Centropyge flavissima,Pomacanthidae,5,50,0,     23.57,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Centropyge flavissima,Pomacanthidae,6,60,0,     45.25,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Centropyge loricula,Pomacanthidae,4,50,0,     18.86,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Cephalopholis argus,Serranidae,1,140,0,     41.1,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Cephalopholis argus,Serranidae,1,250,0,    260.2,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Cephalopholis urodeta,Serranidae,1,110,0,     24.3,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Cephalopholis urodeta,Serranidae,1,160,0,     69.7,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chaetodon pelewensis,Chaetodontidae,2,50,0,      6.17,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chaetodon pelewensis,Chaetodontidae,3,60,0,     16.88,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chaetodon pelewensis,Chaetodontidae,3,70,0,     28.06,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chaetodon quadrimaculatus,Chaetodontidae,1,100,0,     29.3,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chaetodon unimaculatus,Chaetodontidae,4,100,0,    145.1,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Cheilinus oxycephalus,Labridae,2,75,0,     14.70,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chlorurus spilurus,Scaridae,28,180,0,   3628.0,Primary Consumer,Excavator,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chlorurus spilurus,Scaridae,1,220,0,    235.1,Primary Consumer,Excavator,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chromis iomelas,Pomacentridae,10,50,0,     15.49,Planktivore,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Chromis margaritifer,Pomacentridae,5,50,0,      7.76,Planktivore,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Cirrhilabrus scottorum,Labridae,30,60,0,     95.38,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Coris gaimard,Labridae,1,200,0,    111.3,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Ctenochaetus flavicauda,Acanthuridae,1,50,0,      2.67,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Ctenochaetus flavicauda,Acanthuridae,2,80,0,     22.50,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Dascyllus flavicaudus,Pomacentridae,3,60,0,     20.29,Planktivore,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Dascyllus flavicaudus,Pomacentridae,4,70,0,     42.38,Planktivore,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Forcipiger flavissimus,Chaetodontidae,1,150,0,     93.9,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Gomphosus varius,Labridae,2,50,0,      2.85,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Gomphosus varius,Labridae,1,70,0,      3.54,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Gomphosus varius,Labridae,1,140,0,     23.1,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Halichoeres claudia,Labridae,3,60,0,     10.13,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Halichoeres claudia,Labridae,1,80,0,      7.97,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Halichoeres hortulanus,Labridae,1,40,0,      1.01,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Labroides dimidiatus,Labridae,2,70,0,      6.34,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Macropharyngodon meleagris,Labridae,1,70,0,      5.19,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Melichthys vidua,Balistidae,3,180,0,    310.6,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Odonus niger,Balistidae,50,120,0,   1000.9,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Odonus niger,Balistidae,15,180,0,   1188.4,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Parupeneus multifasciatus,Mullidae,1,100,0,     13.5,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Parupeneus multifasciatus,Mullidae,1,140,0,     39.8,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Pomachromis fuscidorsalis,Pomacentridae,5,50,0,     12.06,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Scarus globiceps,Scaridae,1,210,0,    189.5,Primary Consumer,Scraper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Scarus oviceps,Scaridae,1,120,0,     36.2,Primary Consumer,Scraper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Scarus oviceps,Scaridae,1,200,0,    164.1,Primary Consumer,Scraper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Scarus rubroviolaceus,Scaridae,1,220,0,    164.5,Primary Consumer,Scraper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Sufflamen bursa,Balistidae,4,110,0,    145.5,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Thalassoma lutescens,Labridae,1,60,0,      3.03,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Thalassoma lutescens,Labridae,1,80,0,      7.26,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Thalassoma lutescens,Labridae,1,100,0,     14.3,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Thalassoma quinquevittatum,Labridae,2,70,0,     10.19,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Thalassoma quinquevittatum,Labridae,1,80,0,      7.71,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Thalassoma quinquevittatum,Labridae,1,100,0,     15.4,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Thalassoma quinquevittatum,Labridae,1,110,0,     20.7,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,4.25,error,3,5,Zebrasoma scopas,Acanthuridae,1,100,0,     28.6,Primary Consumer,Concealed Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Caracanthus maculatus,Scorpaenidae,2,35,0,      1.88,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Neocirrhites armatus,Cirrhitidae,1,45,0,      1.27,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Paracirrhites arcatus,Cirrhitidae,3,25,0,      0.56,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Paracirrhites arcatus,Cirrhitidae,3,35,0,      1.67,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Paracirrhites arcatus,Cirrhitidae,1,40,0,      0.86,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Paracirrhites arcatus,Cirrhitidae,2,45,0,      2.54,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Plectroglyphidodon johnstonianus,Pomacentridae,2,35,0,      3.32,Secondary Consumer,Omnivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Plectroglyphidodon johnstonianus,Pomacentridae,2,40,0,      4.72,Secondary Consumer,Omnivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 1 m,4.75,error,1,1,Pseudocheilinus tetrataenia,Labridae,1,25,0,      0.20,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Acanthurus nigros,Acanthuridae,8,150,0,    549.0,Primary Consumer,Cropper,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Acanthurus olivaceus,Acanthuridae,3,220,0,    606.4,Primary Consumer,Sediment Sucker,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Balistapus undulatus,Balistidae,3,160,0,    208.2,Secondary Consumer,Omnivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Centropyge flavissima,Pomacanthidae,4,40,0,     10.61,Primary Consumer,Omnivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Centropyge flavissima,Pomacanthidae,2,50,0,      9.43,Primary Consumer,Omnivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Centropyge loricula,Pomacanthidae,10,35,0,     18.80,Primary Consumer,Omnivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Cephalopholis argus,Serranidae,1,220,0,    173.3,Piscivore_primarily,Piscivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Cephalopholis argus,Serranidae,1,240,0,    228.5,Piscivore_primarily,Piscivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Chaetodon pelewensis,Chaetodontidae,10,50,0,     30.85,Secondary Consumer,Corallivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Chaetodon quadrimaculatus,Chaetodontidae,4,130,0,    245.4,Secondary Consumer,Corallivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Chaetodon reticulatus,Chaetodontidae,2,120,0,     98.0,Secondary Consumer,Corallivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Chaetodon unimaculatus,Chaetodontidae,2,160,0,    274.8,Secondary Consumer,Corallivore,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Chlorurus spilurus,Scaridae,5,180,0,    647.9,Primary Consumer,Excavator,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Chlorurus spilurus,Scaridae,1,200,0,    177.2,Primary Consumer,Excavator,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Chromis vanderbilti,Pomacentridae,30,30,0,     13.96,Planktivore,Planktivore_exclusively,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Cirrhilabrus scottorum,Labridae,21,40,0,     18.41,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Ctenochaetus binotatus,Acanthuridae,2,50,0,      6.91,Primary Consumer,Brusher,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Ctenochaetus striatus,Acanthuridae,11,60,0,     41.30,Primary Consumer,Brusher,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Ctenochaetus striatus,Acanthuridae,1,180,0,    108.6,Primary Consumer,Brusher,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Gomphosus varius,Labridae,1,50,0,      1.43,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Halichoeres claudia,Labridae,2,60,0,      6.75,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Halichoeres claudia,Labridae,2,120,0,     53.5,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Macropharyngodon meleagris,Labridae,2,50,0,      3.56,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Macropharyngodon meleagris,Labridae,2,60,0,      6.36,Secondary Consumer,Benthic Invertebrate Consumer,60,1,0,1.5,35.7,1.5,GB
2015,2015-07-31,9:30 ,10:15,LTER 4.75 Forereef Fish Transect 1 Swath 5 m,4.75,error,1,5,Melichthys vidua,Balistidae,2,190,0,    248.7,Primary Consumer,Omnivore,60,1,0,1.5,35.7,1.5,GB
