Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Aulostomus chinensis,Aulostomidae,6,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Balistapus undulatus,Balistidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Canthigaster solandri,Tetraodontidae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Centropyge bispinosa,Pomacanthidae,8,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Centropyge flavissima,Pomacanthidae,8,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Chaetodon ornatissimus,Chaetodontidae,8,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Chlorurus spilurus,Scaridae,12,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Chromis iomelas,Pomacentridae,7,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Chromis margaritifer,Pomacentridae,13,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Chromis viridis,Pomacentridae,60,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Ctenochaetus striatus,Acanthuridae,18,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Dascyllus flavicaudus,Pomacentridae,22,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Dascyllus trimaculatus,Pomacentridae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Diodon hystrix,Diodontidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Epibulus insidiator,Labridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Epinephelus merra,Serranidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Gnathodentex aureolineatus,Lethrinidae,14,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Gomphosus varius,Labridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Halichoeres hortulanus,Labridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Halichoeres marginatus,Labridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Labroides bicolor,Labridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Labroides dimidiatus,Labridae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Lutjanus fulvus,Lutjanidae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Melichthys vidua,Balistidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Mulloidichthys flavolineatus,Mullidae,27,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Naso lituratus,Acanthuridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Parapercis millepunctata,Pinguipedidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Parupeneus ciliatus,Mullidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Parupeneus cyclostomus,Mullidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Parupeneus insularis,Mullidae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Parupeneus multifasciatus,Mullidae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Siganus argenteus,Siganidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Stethojulis bandanensis,Labridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Thalassoma hardwicke,Labridae,20,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Zanclus cornutus,Zanclidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Zebrasoma scopas,Acanthuridae,28,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Asterropteryx semipunctata,Gobiidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Chlorurus spilurus,Scaridae,3,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Epinephelus merra,Serranidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Gnatholepis anjerensis,Gobiidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Gymnothorax javanicus,Muraenidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Myripristis berndti,Holocentridae,4,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Myripristis violacea,Holocentridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Neoniphon sammara,Holocentridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Parapercis millepunctata,Pinguipedidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Pseudocheilinus hexataenia,Labridae,7,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Stegastes albifasciatus,Pomacentridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 1 m,2,FR,4,1,Stegastes nigricans,Pomacentridae,81,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Acanthurus nigrofuscus,Acanthuridae,38,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Aulostomus chinensis,Aulostomidae,6,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Balistapus undulatus,Balistidae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Canthigaster solandri,Tetraodontidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Centropyge bispinosa,Pomacanthidae,8,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Centropyge flavissima,Pomacanthidae,7,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Chaetodon citrinellus,Chaetodontidae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Chaetodon lunula,Chaetodontidae,3,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Chaetodon ornatissimus,Chaetodontidae,6,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Chlorurus spilurus,Scaridae,16,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Chromis iomelas,Pomacentridae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Chromis margaritifer,Pomacentridae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Chromis viridis,Pomacentridae,24,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Ctenochaetus striatus,Acanthuridae,29,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Dascyllus flavicaudus,Pomacentridae,42,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Dascyllus trimaculatus,Pomacentridae,8,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Epibulus insidiator,Labridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Epinephelus merra,Serranidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Gnathodentex aureolineatus,Lethrinidae,7,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Gomphosus varius,Labridae,5,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Heniochus chrysostomus,Chaetodontidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Labroides bicolor,Labridae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Labroides dimidiatus,Labridae,5,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Macropharyngodon ornatus,Labridae,22,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Melichthys vidua,Balistidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Monotaxis grandoculis,Lethrinidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Mulloidichthys flavolineatus,Mullidae,8,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Mulloidichthys vanicolensis,Mullidae,56,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Naso lituratus,Acanthuridae,8,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Ostracion meleagris,Ostraciidae,2,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Parupeneus insularis,Mullidae,3,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Parupeneus multifasciatus,Mullidae,4,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Saurida gracilis,Synodontidae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Scarus psittacus,Scaridae,1,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Siganus argenteus,Siganidae,4,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Stethojulis bandanensis,Labridae,5,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Thalassoma hardwicke,Labridae,17,10,1,0,0,15,0,KS+CK
2005,2005-07-27,11:00,12:40,LTER 2 Fringing Reef Fish Transect 4 Swath 5 m,2,FR,4,5,Zebrasoma scopas,Acanthuridae,31,10,1,0,0,15,0,KS+CK
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 1 m,3,BA,1,1,Canthigaster solandri,Tetraodontidae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 1 m,3,BA,1,1,Caracanthus maculatus,Scorpaenidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 1 m,3,BA,1,1,Gnatholepis anjerensis,Gobiidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 1 m,3,BA,1,1,Neocirrhites armatus,Cirrhitidae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 1 m,3,BA,1,1,Stegastes nigricans,Pomacentridae,12,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Acanthurus nigrofuscus,Acanthuridae,24,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Centropyge flavissima,Pomacanthidae,10,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Chaetodon citrinellus,Chaetodontidae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Chaetodon lunulatus,Chaetodontidae,10,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Chaetodon unimaculatus,Chaetodontidae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Cheilinus chlorourus,Labridae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Chlorurus spilurus,Scaridae,4,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Ctenochaetus binotatus,Acanthuridae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Ctenochaetus striatus,Acanthuridae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Diodon hystrix,Diodontidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Epinephelus merra,Serranidae,4,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Fistularia commersonii,Fistulariidae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Gomphosus varius,Labridae,3,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Halichoeres hortulanus,Labridae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Halichoeres marginatus,Labridae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Halichoeres trimaculatus,Labridae,8,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Heniochus chrysostomus,Chaetodontidae,4,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Parupeneus multifasciatus,Mullidae,3,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Scarus psittacus,Scaridae,7,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Stethojulis bandanensis,Labridae,4,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Thalassoma hardwicke,Labridae,51,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 1 Swath 5 m,3,BA,1,5,Zebrasoma scopas,Acanthuridae,11,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 1 m,3,BA,2,1,Canthigaster solandri,Tetraodontidae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 1 m,3,BA,2,1,Sargocentron diadema,Holocentridae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 1 m,3,BA,2,1,Sargocentron microstoma,Holocentridae,3,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 1 m,3,BA,2,1,Stegastes nigricans,Pomacentridae,8,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 1 m,3,BA,2,1,Stegastes punctatus,Pomacentridae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Acanthurus nigrofuscus,Acanthuridae,24,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Acanthurus pyroferus,Acanthuridae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Centropyge bispinosa,Pomacanthidae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Centropyge flavissima,Pomacanthidae,7,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Chaetodon citrinellus,Chaetodontidae,5,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Chaetodon lunulatus,Chaetodontidae,8,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Chaetodon ornatissimus,Chaetodontidae,3,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Chaetodon unimaculatus,Chaetodontidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Cheilinus trilobatus,Labridae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Cheilio inermis,Labridae,4,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Chlorurus spilurus,Scaridae,7,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Chromis viridis,Pomacentridae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Ctenochaetus binotatus,Acanthuridae,4,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Ctenochaetus striatus,Acanthuridae,9,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Dascyllus trimaculatus,Pomacentridae,7,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Epinephelus merra,Serranidae,4,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Halichoeres hortulanus,Labridae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Halichoeres trimaculatus,Labridae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Monotaxis grandoculis,Lethrinidae,3,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Mulloidichthys flavolineatus,Mullidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Parapercis millepunctata,Pinguipedidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Parupeneus insularis,Mullidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Parupeneus multifasciatus,Mullidae,6,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Scarus oviceps,Scaridae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Scarus psittacus,Scaridae,7,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Siganus spinus,Siganidae,1,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Stethojulis bandanensis,Labridae,2,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Thalassoma hardwicke,Labridae,31,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 2 Swath 5 m,3,BA,2,5,Zebrasoma scopas,Acanthuridae,15,70,1,0,0,35,0,AB+SH
2005,2005-07-27,13:15,14:30,LTER 3 Backreef Fish Transect 3 Swath 1 m,3,BA,3,1,Epinephelus hexagonatus,Serranidae,1,70,1,0,0,35,0,KS+CK
