Date,Location,Acanthastrea,Acropora,Astrea,Astreopora,Crustose_Coralline_Algae_or_Bare_Space,Cyphastrea,Fungiidae_unidentified,Gardineroseris,Goniastrea,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Macroalgae,Millepora,Montipora,Non_coralline_Crustose_Algae,Pachyseris,Pavona,Plesiastrea,Pocillopora,Porites,Porites_irregularis,Porites_rus,Porites_spp_Massive,Psammocora,Sand,Sandolitha,Soft_Coral,Stylocoeniella,Tubastrea,Turf,Unknown_or_Other,Stony_Coral
2011-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,0,0,1.1,0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,1.6
2011-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,0,0,0,0,92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.2,0,5,0,0,0,0,0,0,2.8
2011-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,0,0,0,0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,1.1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,0,0,0,0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,1.7,0,0,0,0,0,0,1.1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,0,0,0,0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,0,0,0,0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,0,0,0,0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2.2
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,0,0,0,0,98.9,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,0,0,0.5,0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,0,0,0,0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,0,0,0,0,99.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,0,0,0,0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,0,0,0,0,97.9,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.1,0,0,0,0,0,0,0,0,2.1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,0,0,0,0,96.8,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,2.2,0,0,0,0,0,0,0.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,0,0,0,0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.5,0,1.1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,0,0,0,0,94.6,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0.5,0,0,0,0,0,1.6,0,0,0,0,0,0,0.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,0,0,0,0,98.9,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,0,0,0,0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.7,0,0,0,0,0,0,0,0,3.2
2011-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,0,0,0,0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,2.1,0,0,0,0,0,0,0,0,0,3.2
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,0,0,1.1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5.3,0,0,0,0,0,0,1.6
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,0,0,0,0,97.8,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,0,0,0,0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,2.3,0,0,0,0,0,0,1.1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,0,0,0,0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,0,0,1.1,0,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.1,1.6,0,0,0,0,0,0,0,0,4.3
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,0,0,0,0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,1.1,0,0,0,0,0,0,2.2
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,0,0,0,0,85.4,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.2,0,11.9,0,0,0,0,0,0,2.2
2011-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,0,0,0,0,80.6,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,18.3,0,0,0,0,0,0,1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,0,0,0,0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,0,0,0,0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,1.6,0,0,0,0,0,0,1
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,0,0,0,0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,0,0,0,0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,0,0,0.5,0,88.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,10.2,0,0,0,0,0,0,1.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,0,0,0.5,0,97.3,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,1.5
2011-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,0,0,0,0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0.5,0,0,0,0,0,0,2.1
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,0,0,0,0,85.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8.1,0,3.2,0,0,0,0,2.2,0,8.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,0,0,0,0,67.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,14.4,0.6,16,0,0,0,0,1.1,0,15.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,0,0,0,0,86.9,0,0,0,0,0,0,0,0,2.2,0,0,0,0,2.7,0,0,0,0,0,5.5,0,1.6,0,0,0,0,1.1,0,8.2
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,0,0,0,0,87.6,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.6,0,0,0,0,0,0,0,1.6,0,0,0,0,8.1,0,1.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,0,0,0,0,88.2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,9.7,0,0,0,0,0,0,0,1.1,0,0,0,0,0.5,0,9.7
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,0,0,0,0,66.8,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.7,0,0,0,0,0,0,0,24.5,0,0,0,0,3.3,0,2.7
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,74,0,0,0,0,1.7,0,0.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,0,0,0,0,96.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,1.6,0,0,0,0,1.1,0,1
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,0,0,0,0,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,27.7,0,0,0,0,2.2,0,0.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,0,0,0,0,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,33.9,0,0,0,0,7.5,0,0.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,0,0,0,0,89.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,1.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,0,0,0,0,66.8,0,0,0,0,0,0,0,0,1.6,0,0.5,0,0,1.6,0,0,0,0,0,0,0,19.6,0,0,0,0,9.8,0,2.1
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,0,0,0,0,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,65,0,0,0,0,1.6,0,1.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,0,0,0,0,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,0,0,0,0,4.3,0,0
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,0,0,0,0,85.5,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0.5,0,0,0,0,0,0,0,6.5,0,0,0,0,5.4,0,0.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,0,0,0,0,75.5,0,0,0,0,0,0,0,0,0,0,1.6,0,0,4.3,0,0,0,0,0,0,0,14.1,0,1.6,0,0,2.7,0,5.9
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,0,0,0,0,81,0,0,0,0,0,0,0,0,1.6,0,3.7,0,0,9,0,0,0,0,0,1.1,0,0,0,0,0,0,3.7,0,13.8
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,0,0,0,0,81.6,0,0,0,0,0,0,0,0,1.1,0,2.1,0,0,8.4,0,0,0,0,0,0,0,1.1,0,0,0,0,5.8,0,10.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,0,0,0,0,86.6,0,0,0,0,0,0,0,0,0.5,1.1,1.6,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,3.8,0,1.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,0,0,0,0,85.1,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,6.4,0,3.2
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,0,0,0,0,94.1,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.6,0,0,0,0,0,0,0,2.7,0,0,0,0,0.5,0,1.6
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,0,0,0,0,89.5,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0.6,0,0,6.1,0,0,0,0,2.8,0,1.7
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,0,0,0,0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,2.2,0,0
2011-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,0,0,0,0,68.3,0,0,0,0,0,0,0,0,0,0,1.6,0,0,2.1,0,0,0,0,0,0,0,26.5,0,0,0,0,1.6,0,3.7
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,0,0,0,0,84.7,0,0,0,0,0,0,0,0,0.5,0,1.1,0,0,10.5,0,0,0,0,0,2.1,0,0.5,0,0,0,0,0.5,0,13.7
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,0,0,0,0,78.1,0,0,0,0,0,0,0,0,0,0,1.6,0,0,14.8,0,0,0,0,0.5,4.9,0,0,0,0,0,0,0,0,21.8
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,0,0,0,0,78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,1.1,0,12.6,0,0,0,0,0,0,9.3
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,0,0,0,0,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0.5,0,16.8,0,0,0,0,2.6,0,4.7
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,0,0,0,0,64.9,0,0,0,0,0,0,0,0,3.8,0,0,0,0,9.7,0,0,0,0,0,0,0,13.5,0,0,0,0,8.1,0,9.7
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,0,3.9,0,0,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0.6,7.2,0,5,0,0,0,0,8.3,0,13.9
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,0,40,0,0,1.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,56.3,0,42.1
2011-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,0,33.3,0,0,2.8,0,1.1,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,58.9,0,35.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,0,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,1.1
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,0,0,0,0,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,33.9,0,0,0,0,0,0,0.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,0,0,0,0,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7,0,0,0,0,0,0,0
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,0,0,0,0,0.5,0,0
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,0,0,0,0,51.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,48.4,0,0,0,0,0,0,0.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,0,0,0,0,84.8,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4.3,0,8.7,0,0,0,0,0,0,6.5
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,0,0,0,0,41.9,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,19.4,0,35.1,0,0,0,0,2.1,0,19.9
2011-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,62.3,0,0,0,0,0,0,12
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,0,0,0,0,96.3,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,0,0,0,0,90.5,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,0,0,0,0,97.9,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,0,0,0,0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1.1,0,1.1
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,0,0,0,0,98.9,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,0,0,0.5,0,94.2,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.5
2011-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,0,0,0,0,97.8,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,0,0,0,0,93.9,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,1.5,0,0,0,0.5,0,0,0,0,0,0,1,0,2
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,0,0,0,0,98.4,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,0,0,0,0,95.8,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,2.1,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,0,0,0,0,91.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,0,0,0,0,88.8,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,0,0,0,0,88.4,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,0,0,1.1,0,74.2,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,1.1
2011-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,0,0,0.5,0,93.1,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0.5
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,0,0,0,0,98.9,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,0,0,0,0,88.1,0,0,0,0,0,0,0,0,1.6,0,0.5,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,3.8,0,0.5
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,0,0,0,0,97.3,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,0,0,0.5,0,94.5,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,2.2,0,1.1,0,0,0,0,0.5,0,2.7
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,0,0,0,0,97.8,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,0,0,0,0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,0,0,0,0,99.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,0,0,0,0,97.8,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,0,0,0,0,95.9,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,0,0,0,0,96.3,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,0,0,0,0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1.6
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,0,0,0,0,99.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,0,0,0,0,97.8,0,0,0,0,0,0,0,0,1.1,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,0,0,0,0,97.3,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,0,0,0,0,99.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,0,0,0,0,95.6,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.6
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,0,0,0,0,93.5,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,0,0,0,0,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,0,0,0.5,0,97.3,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,0,0,0,0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,3.1
2011-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,0,0,0,0,98.9,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,0,0,0,0,98.4,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,1
